image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_145_4.jpg,107,0.864112,1566,991,1849,1268
VAIPE_P_145_4.jpg,28,0.8619140000000001,1549,983,1855,1271
VAIPE_P_145_4.jpg,107,0.8371820000000001,1376,745,1664,1023
VAIPE_P_145_4.jpg,107,0.832836,1567,989,1852,1266
VAIPE_P_145_4.jpg,28,0.827246,1373,742,1679,1031
VAIPE_P_145_4.jpg,7,0.826196,1561,978,1849,1264
VAIPE_P_145_4.jpg,107,0.816504,1373,742,1679,1031
VAIPE_P_145_4.jpg,107,0.803884,1115,1409,1777,1766
VAIPE_P_145_4.jpg,89,0.8035340000000001,1567,988,1850,1267
VAIPE_P_145_4.jpg,107,0.8020320000000001,1564,985,1851,1265
VAIPE_P_145_4.jpg,107,0.801454,1565,985,1850,1265
VAIPE_P_145_4.jpg,107,0.8013100000000001,1374,747,1661,1022
VAIPE_P_145_4.jpg,107,0.8010900000000001,1831,1256,2490,1608
VAIPE_P_145_4.jpg,107,0.800814,1377,744,1663,1024
VAIPE_P_145_4.jpg,99,0.800768,1113,1405,1781,1768
VAIPE_P_145_4.jpg,43,0.80052,1564,985,1851,1265
VAIPE_P_145_4.jpg,107,0.8004760000000001,1564,985,1851,1265
VAIPE_P_145_4.jpg,107,0.80045,1376,745,1664,1023
VAIPE_P_145_4.jpg,107,0.800374,1373,744,1663,1020
VAIPE_P_145_4.jpg,99,0.80032,1831,1256,2490,1608
VAIPE_P_145_4.jpg,91,0.80032,1115,1409,1777,1766
VAIPE_P_145_4.jpg,107,0.800274,1560,982,1850,1276
VAIPE_P_145_4.jpg,89,0.8002720000000001,1373,744,1663,1020
VAIPE_P_145_4.jpg,107,0.8002560000000001,1110,1411,1771,1766
VAIPE_P_145_4.jpg,107,0.8002180000000001,1564,985,1851,1265
VAIPE_P_145_4.jpg,107,0.800208,1563,988,1848,1267
VAIPE_P_145_4.jpg,90,0.800204,1116,1409,1776,1766
VAIPE_P_145_3.jpg,43,0.987012,1592,764,2183,1682
VAIPE_P_145_3.jpg,43,0.9857420000000001,1267,992,1929,1904
VAIPE_P_145_3.jpg,89,0.984766,2260,1404,3077,2019
VAIPE_P_145_3.jpg,89,0.975782,2252,985,3090,1452
VAIPE_P_145_3.jpg,7,0.9422860000000001,1590,2065,1981,2448
VAIPE_P_145_3.jpg,7,0.9376960000000001,2252,1963,2644,2338
VAIPE_P_145_3.jpg,28,0.8335940000000001,2246,1966,2646,2344
VAIPE_P_145_3.jpg,107,0.8327640000000001,2256,1966,2644,2344
VAIPE_P_145_3.jpg,28,0.81615,1579,2056,1983,2452
VAIPE_P_145_3.jpg,107,0.81372,2254,1967,2646,2342
VAIPE_P_145_3.jpg,107,0.8077340000000001,1585,2058,1985,2450
VAIPE_P_145_3.jpg,107,0.8070200000000001,1588,2058,1983,2454
VAIPE_P_145_3.jpg,107,0.802026,1581,2067,1981,2454
VAIPE_P_145_3.jpg,89,0.801042,2250,1965,2646,2340
VAIPE_P_145_3.jpg,107,0.800718,2252,1960,2648,2344
VAIPE_P_145_3.jpg,89,0.8007080000000001,1588,2060,1983,2448
VAIPE_P_145_3.jpg,107,0.80042,1583,2050,1990,2458
VAIPE_P_145_3.jpg,107,0.800382,1588,2060,1983,2448
VAIPE_P_145_3.jpg,107,0.800344,2254,1965,2642,2331
VAIPE_P_145_3.jpg,107,0.8002440000000001,2252,1960,2648,2344
VAIPE_P_145_3.jpg,107,0.800208,2250,1957,2650,2338
VAIPE_P_145_2.jpg,89,0.9810540000000001,998,1031,1444,1758
VAIPE_P_145_2.jpg,89,0.9793940000000001,1296,789,1725,1556
VAIPE_P_145_2.jpg,43,0.9779300000000001,550,590,975,1513
VAIPE_P_145_2.jpg,43,0.977344,1665,798,2121,1700
VAIPE_P_145_2.jpg,107,0.9091800000000001,2317,534,2692,890
VAIPE_P_145_2.jpg,107,0.881738,2200,1271,2550,1621
VAIPE_P_145_2.jpg,28,0.872998,2317,535,2692,897
VAIPE_P_145_2.jpg,28,0.868506,2196,1272,2554,1620
VAIPE_P_145_2.jpg,107,0.8237800000000001,2198,1276,2548,1611
VAIPE_P_145_2.jpg,7,0.8202400000000001,2323,533,2694,892
VAIPE_P_145_2.jpg,107,0.820068,2196,1274,2554,1624
VAIPE_P_145_2.jpg,7,0.819226,2200,1276,2546,1609
VAIPE_P_145_2.jpg,107,0.81377,2317,535,2692,897
VAIPE_P_145_2.jpg,107,0.8044060000000001,2198,1268,2556,1618
VAIPE_P_145_2.jpg,89,0.8029940000000001,2198,1272,2552,1618
VAIPE_P_145_2.jpg,43,0.801892,2196,1258,2542,1623
VAIPE_P_145_2.jpg,107,0.8018500000000001,2317,537,2696,896
VAIPE_P_145_2.jpg,89,0.801772,2317,535,2688,889
VAIPE_P_145_2.jpg,107,0.8010440000000001,2323,533,2694,892
VAIPE_P_145_2.jpg,107,0.80086,2321,532,2692,894
VAIPE_P_145_2.jpg,107,0.800838,2323,533,2694,892
VAIPE_P_145_2.jpg,107,0.800776,2327,534,2690,892
VAIPE_P_145_2.jpg,107,0.800668,2196,1260,2558,1625
VAIPE_P_145_2.jpg,107,0.800648,2198,1268,2556,1618
VAIPE_P_145_2.jpg,107,0.800564,2317,537,2696,896
VAIPE_P_145_2.jpg,107,0.800552,2198,1276,2548,1611
VAIPE_P_145_2.jpg,43,0.800398,1284,773,1728,1567
VAIPE_P_145_2.jpg,107,0.80037,2323,532,2690,895
VAIPE_P_145_2.jpg,107,0.80027,2200,1271,2550,1621
VAIPE_P_145_2.jpg,107,0.8002140000000001,2323,532,2690,895
VAIPE_P_145_1.jpg,43,0.981836,1732,522,2410,1294
VAIPE_P_145_1.jpg,89,0.980958,1285,779,1658,1481
VAIPE_P_145_1.jpg,43,0.9787100000000001,1215,1438,2046,1925
VAIPE_P_145_1.jpg,89,0.978222,882,884,1376,1563
VAIPE_P_145_1.jpg,28,0.9231440000000001,2000,1607,2304,1909
VAIPE_P_145_1.jpg,28,0.897266,2031,1267,2344,1565
VAIPE_P_145_1.jpg,107,0.8622080000000001,2029,1269,2338,1560
VAIPE_P_145_1.jpg,107,0.8212280000000001,2000,1610,2300,1908
VAIPE_P_145_1.jpg,7,0.816968,2000,1615,2300,1910
VAIPE_P_145_1.jpg,107,0.811658,2033,1268,2342,1561
VAIPE_P_145_1.jpg,7,0.810064,2033,1265,2338,1560
VAIPE_P_145_1.jpg,107,0.806732,1998,1610,2306,1913
VAIPE_P_145_1.jpg,107,0.804502,2000,1615,2300,1910
VAIPE_P_145_1.jpg,107,0.80267,2031,1263,2340,1567
VAIPE_P_145_1.jpg,107,0.8024560000000001,1998,1606,2306,1919
VAIPE_P_145_1.jpg,89,0.8017420000000001,2033,1265,2338,1560
VAIPE_P_145_1.jpg,107,0.801682,1989,1616,2302,1916
VAIPE_P_145_1.jpg,107,0.8012,2033,1265,2338,1560
VAIPE_P_145_1.jpg,89,0.801162,1998,1605,2298,1907
VAIPE_P_145_1.jpg,107,0.8011240000000001,2000,1615,2300,1910
VAIPE_P_145_1.jpg,107,0.800952,1996,1603,2308,1918
VAIPE_P_145_1.jpg,107,0.8009280000000001,2027,1265,2348,1560
VAIPE_P_145_1.jpg,107,0.8008000000000001,1990,1605,2306,1907
VAIPE_P_145_1.jpg,43,0.8007580000000001,1990,1605,2306,1907
VAIPE_P_145_1.jpg,107,0.800448,2006,1264,2348,1561
VAIPE_P_145_1.jpg,107,0.8004180000000001,2033,1265,2338,1560
VAIPE_P_145_1.jpg,107,0.800392,2006,1264,2348,1561
VAIPE_P_145_1.jpg,107,0.8003180000000001,1998,1606,2306,1919
VAIPE_P_145_1.jpg,43,0.8003020000000001,2027,1261,2348,1574
VAIPE_P_145_1.jpg,107,0.800278,2033,1266,2338,1561
VAIPE_P_145_1.jpg,107,0.800278,2000,1606,2296,1906
VAIPE_P_145_0.jpg,43,0.9766600000000001,2746,1177,3233,2031
VAIPE_P_145_0.jpg,43,0.976562,2440,1157,2944,2020
VAIPE_P_145_0.jpg,89,0.975098,1397,1649,2129,2110
VAIPE_P_145_0.jpg,89,0.9733400000000001,1996,1202,2496,1881
VAIPE_P_145_0.jpg,7,0.9431640000000001,1320,1280,1632,1603
VAIPE_P_145_0.jpg,7,0.9404300000000001,1692,1177,1985,1490
VAIPE_P_145_0.jpg,28,0.8813960000000001,1683,1183,1983,1494
VAIPE_P_145_0.jpg,28,0.8392080000000001,1313,1270,1631,1597
VAIPE_P_145_0.jpg,107,0.80556,1315,1279,1633,1604
VAIPE_P_145_0.jpg,107,0.8040780000000001,1692,1177,1988,1492
VAIPE_P_145_0.jpg,107,0.8019860000000001,1694,1179,1988,1488
VAIPE_P_145_0.jpg,107,0.8014100000000001,1316,1276,1630,1603
VAIPE_P_145_0.jpg,107,0.801212,1683,1183,1983,1494
VAIPE_P_145_0.jpg,107,0.801138,1322,1278,1632,1597
VAIPE_P_145_0.jpg,107,0.801108,1693,1180,1991,1489
VAIPE_P_145_0.jpg,107,0.80076,1694,1184,1985,1495
VAIPE_P_145_0.jpg,99,0.80067,1406,1644,2133,2127
VAIPE_P_145_0.jpg,107,0.800628,1308,1278,1625,1597
VAIPE_P_145_0.jpg,107,0.800452,1693,1180,1991,1489
VAIPE_P_145_0.jpg,90,0.8004140000000001,1406,1644,2133,2127
VAIPE_P_145_0.jpg,107,0.8004100000000001,1315,1277,1631,1602
VAIPE_P_145_0.jpg,89,0.80039,1694,1184,1985,1495
VAIPE_P_145_0.jpg,107,0.8003880000000001,1692,1177,1988,1492
VAIPE_P_145_0.jpg,107,0.800354,1680,1180,1995,1486
VAIPE_P_145_0.jpg,107,0.8003140000000001,1316,1276,1630,1603
VAIPE_P_145_0.jpg,107,0.800274,1688,1174,1990,1497
VAIPE_P_145_0.jpg,90,0.800224,2000,1201,2496,1880
VAIPE_P_145_0.jpg,107,0.8002180000000001,1683,1183,1983,1494
VAIPE_P_36_1.jpg,4,0.974708,1823,895,2428,1512
VAIPE_P_36_1.jpg,107,0.803686,1812,909,2438,1506
VAIPE_P_36_1.jpg,107,0.802054,1815,901,2426,1514
VAIPE_P_36_1.jpg,107,0.801896,1822,907,2444,1512
VAIPE_P_36_1.jpg,107,0.800782,1806,894,2440,1499
VAIPE_P_36_1.jpg,107,0.80039,1822,907,2444,1512
VAIPE_P_36_1.jpg,107,0.800238,1822,907,2444,1512
VAIPE_P_36_10.jpg,4,0.9533200000000001,1092,1531,1634,2066
VAIPE_P_36_10.jpg,107,0.860498,1101,1527,1633,2068
VAIPE_P_36_10.jpg,107,0.8026880000000001,1092,1540,1638,2068
VAIPE_P_36_10.jpg,107,0.80206,1106,1529,1633,2075
VAIPE_P_36_10.jpg,107,0.801292,1097,1548,1629,2068
VAIPE_P_36_10.jpg,107,0.8012600000000001,1105,1534,1630,2066
VAIPE_P_36_10.jpg,107,0.801142,1097,1534,1637,2064
VAIPE_P_36_10.jpg,107,0.8004920000000001,1097,1534,1637,2064
VAIPE_P_36_10.jpg,107,0.800398,1106,1529,1633,2075
VAIPE_P_36_10.jpg,107,0.80034,1096,1520,1640,2068
VAIPE_P_36_10.jpg,107,0.8002,1097,1534,1637,2064
VAIPE_P_36_11.jpg,4,0.972558,1611,1172,2110,1684
VAIPE_P_36_11.jpg,107,0.8017420000000001,1598,1179,2125,1696
VAIPE_P_36_11.jpg,107,0.801336,1602,1186,2119,1690
VAIPE_P_36_11.jpg,107,0.800508,1604,1172,2108,1686
VAIPE_P_36_11.jpg,107,0.800424,1617,1170,2115,1682
VAIPE_P_36_11.jpg,107,0.8003300000000001,1617,1170,2115,1682
VAIPE_P_36_11.jpg,107,0.8002140000000001,1614,1176,2115,1676
VAIPE_P_36_11.jpg,107,0.800208,1605,1176,2123,1695
VAIPE_P_36_13.jpg,4,0.9232420000000001,2894,1001,3616,1677
VAIPE_P_36_13.jpg,107,0.893896,2908,1013,3635,1645
VAIPE_P_36_13.jpg,107,0.8831060000000001,2904,1005,3622,1675
VAIPE_P_36_13.jpg,107,0.8103020000000001,2911,1000,3616,1676
VAIPE_P_36_13.jpg,107,0.8060160000000001,2911,1000,3616,1676
VAIPE_P_36_13.jpg,107,0.804224,2917,1015,3627,1631
VAIPE_P_36_13.jpg,107,0.804,2911,1000,3616,1676
VAIPE_P_36_13.jpg,107,0.8026540000000001,2900,1000,3618,1674
VAIPE_P_36_13.jpg,107,0.802316,2900,1000,3618,1674
VAIPE_P_36_13.jpg,107,0.801058,2904,995,3614,1682
VAIPE_P_36_13.jpg,107,0.8010480000000001,2917,1015,3627,1631
VAIPE_P_36_13.jpg,107,0.800618,2898,999,3629,1677
VAIPE_P_36_13.jpg,107,0.8005680000000001,2911,1000,3616,1676
VAIPE_P_36_13.jpg,107,0.8005460000000001,2917,1015,3627,1631
VAIPE_P_36_13.jpg,107,0.800482,2898,1004,3620,1674
VAIPE_P_36_13.jpg,107,0.800334,2902,1002,3620,1676
VAIPE_P_36_13.jpg,107,0.800266,2900,1000,3618,1674
VAIPE_P_36_13.jpg,107,0.8002020000000001,2911,1000,3616,1676
VAIPE_P_36_14.jpg,4,0.95752,1696,677,2281,1272
VAIPE_P_36_14.jpg,107,0.80064,1699,691,2274,1264
VAIPE_P_36_14.jpg,107,0.8005960000000001,1696,688,2276,1263
VAIPE_P_36_14.jpg,107,0.800548,1696,688,2276,1263
VAIPE_P_36_14.jpg,107,0.800346,1705,680,2270,1270
VAIPE_P_36_14.jpg,107,0.8003060000000001,1693,666,2283,1268
VAIPE_P_36_14.jpg,107,0.80022,1705,680,2270,1270
VAIPE_P_36_15.jpg,4,0.975292,1522,1155,2216,1869
VAIPE_P_36_15.jpg,107,0.802262,1524,1179,2209,1849
VAIPE_P_36_15.jpg,107,0.8013560000000001,1524,1179,2209,1849
VAIPE_P_36_15.jpg,107,0.8012360000000001,1524,1179,2209,1849
VAIPE_P_36_15.jpg,107,0.8006260000000001,1535,1170,2197,1861
VAIPE_P_36_15.jpg,107,0.8005140000000001,1525,1154,2211,1860
VAIPE_P_36_15.jpg,107,0.8002360000000001,1535,1170,2197,1861
VAIPE_P_36_15.jpg,107,0.8002060000000001,1527,1179,2213,1841
VAIPE_P_36_17.jpg,4,0.9770500000000001,1759,804,2417,1476
VAIPE_P_36_17.jpg,107,0.801126,1771,807,2413,1478
VAIPE_P_36_17.jpg,107,0.8009580000000001,1759,822,2415,1477
VAIPE_P_36_17.jpg,107,0.800694,1780,820,2417,1467
VAIPE_P_36_17.jpg,107,0.800446,1760,823,2419,1474
VAIPE_P_36_17.jpg,107,0.800412,1759,804,2417,1476
VAIPE_P_36_17.jpg,107,0.8002180000000001,1774,816,2413,1469
VAIPE_P_32_32.jpg,107,0.933984,1652,968,1910,1478
VAIPE_P_32_32.jpg,107,0.8117380000000001,1632,954,1926,1500
VAIPE_P_32_32.jpg,25,0.811126,1654,972,1910,1472
VAIPE_P_32_32.jpg,107,0.802404,1645,952,1916,1495
VAIPE_P_32_32.jpg,107,0.800446,1645,957,1918,1494
VAIPE_P_32_32.jpg,107,0.800304,1647,957,1918,1494
VAIPE_P_32_32.jpg,107,0.8003020000000001,1654,972,1910,1472
VAIPE_P_32_32.jpg,107,0.8002980000000001,1645,957,1918,1494
VAIPE_P_36_18.jpg,4,0.9796880000000001,1533,1744,2171,2421
VAIPE_P_36_18.jpg,107,0.8025960000000001,1533,1745,2171,2421
VAIPE_P_36_18.jpg,107,0.80071,1524,1774,2180,2430
VAIPE_P_36_18.jpg,107,0.8007080000000001,1547,1739,2176,2423
VAIPE_P_36_18.jpg,107,0.8005840000000001,1547,1739,2176,2423
VAIPE_P_36_18.jpg,107,0.800524,1545,1748,2167,2413
VAIPE_P_36_18.jpg,107,0.80028,1533,1736,2184,2411
VAIPE_P_36_18.jpg,107,0.8002440000000001,1540,1747,2180,2415
VAIPE_P_32_30.jpg,107,0.9097660000000001,2457,1920,2801,2621
VAIPE_P_32_30.jpg,107,0.8552740000000001,2457,1920,2801,2621
VAIPE_P_32_30.jpg,107,0.8244260000000001,521,706,1067,1350
VAIPE_P_32_30.jpg,25,0.8033840000000001,2457,1920,2806,2614
VAIPE_P_32_30.jpg,107,0.802784,2457,1884,2801,2589
VAIPE_P_32_30.jpg,107,0.80232,2457,1900,2806,2623
VAIPE_P_32_30.jpg,107,0.801926,506,682,1069,1369
VAIPE_P_32_30.jpg,107,0.801304,2455,1891,2808,2604
VAIPE_P_32_30.jpg,107,0.801262,2453,1877,2806,2629
VAIPE_P_32_30.jpg,107,0.80118,2457,1900,2806,2614
VAIPE_P_32_30.jpg,107,0.801034,2457,1902,2806,2612
VAIPE_P_32_30.jpg,107,0.8006800000000001,2459,1928,2808,2621
VAIPE_P_32_30.jpg,107,0.8006380000000001,2453,1877,2806,2629
VAIPE_P_32_30.jpg,107,0.80057,2457,1902,2806,2612
VAIPE_P_32_30.jpg,107,0.800454,429,616,1095,1450
VAIPE_P_32_30.jpg,107,0.8004420000000001,2455,1891,2808,2604
VAIPE_P_32_30.jpg,107,0.8003880000000001,2457,1900,2806,2623
VAIPE_P_32_30.jpg,107,0.8003600000000001,2457,1918,2806,2617
VAIPE_P_32_30.jpg,107,0.8003140000000001,2453,1877,2806,2629
VAIPE_P_32_30.jpg,107,0.800308,2457,1900,2806,2623
VAIPE_P_32_30.jpg,107,0.8003020000000001,2457,1900,2806,2623
VAIPE_P_32_30.jpg,107,0.8002600000000001,2457,1900,2806,2623
VAIPE_P_32_30.jpg,107,0.8002180000000001,2455,1913,2803,2627
VAIPE_P_32_30.jpg,107,0.8002100000000001,2455,1891,2808,2604
VAIPE_P_32_23.jpg,107,0.9487300000000001,2117,1585,2839,1919
VAIPE_P_32_23.jpg,25,0.851172,2121,1575,2852,1924
VAIPE_P_32_23.jpg,107,0.80113,2123,1571,2858,1924
VAIPE_P_32_23.jpg,107,0.800922,2117,1585,2839,1919
VAIPE_P_32_23.jpg,107,0.8004680000000001,2123,1571,2858,1924
VAIPE_P_32_23.jpg,107,0.8002600000000001,2117,1578,2852,1929
VAIPE_P_153_4.jpg,10,0.9856440000000001,260,216,376,477
VAIPE_P_153_4.jpg,10,0.9802740000000001,359,244,609,379
VAIPE_P_153_4.jpg,107,0.8670420000000001,388,212,471,291
VAIPE_P_153_4.jpg,46,0.865332,388,212,471,291
VAIPE_P_153_4.jpg,46,0.8149780000000001,202,240,275,316
VAIPE_P_153_4.jpg,107,0.808332,387,212,469,292
VAIPE_P_153_4.jpg,107,0.805362,387,212,469,292
VAIPE_P_153_4.jpg,107,0.804346,387,212,469,292
VAIPE_P_153_4.jpg,107,0.8027040000000001,202,240,275,316
VAIPE_P_153_4.jpg,10,0.802494,375,240,555,349
VAIPE_P_153_4.jpg,107,0.8017960000000001,204,239,274,316
VAIPE_P_153_4.jpg,107,0.801088,202,242,273,312
VAIPE_P_153_4.jpg,107,0.800836,387,212,469,292
VAIPE_P_153_4.jpg,107,0.80067,387,212,469,292
VAIPE_P_153_4.jpg,107,0.800594,204,239,274,316
VAIPE_P_153_4.jpg,107,0.8005840000000001,204,239,274,316
VAIPE_P_153_4.jpg,107,0.80056,372,238,479,321
VAIPE_P_153_4.jpg,107,0.80047,202,240,275,316
VAIPE_P_153_4.jpg,107,0.8003100000000001,259,223,376,474
VAIPE_P_153_4.jpg,107,0.800296,390,212,470,290
VAIPE_P_153_4.jpg,107,0.8002520000000001,388,213,470,290
VAIPE_P_153_4.jpg,107,0.800246,202,240,275,316
VAIPE_P_153_4.jpg,46,0.800216,376,224,474,302
VAIPE_P_153_3.jpg,10,0.980958,412,266,504,469
VAIPE_P_153_3.jpg,10,0.9719720000000001,719,271,829,478
VAIPE_P_153_3.jpg,46,0.943554,615,347,682,414
VAIPE_P_153_3.jpg,107,0.8143180000000001,614,346,684,416
VAIPE_P_153_3.jpg,107,0.8020400000000001,612,343,688,421
VAIPE_P_153_3.jpg,107,0.801126,615,346,684,416
VAIPE_P_153_3.jpg,107,0.801058,615,346,684,416
VAIPE_P_153_3.jpg,107,0.800586,617,347,681,413
VAIPE_P_153_3.jpg,107,0.800506,611,343,689,419
VAIPE_P_153_3.jpg,107,0.8003640000000001,615,347,681,414
VAIPE_P_153_3.jpg,107,0.8002760000000001,615,347,682,414
VAIPE_P_153_3.jpg,107,0.8002640000000001,721,270,831,483
VAIPE_P_23_20.jpg,107,0.803672,3784,779,4128,1113
VAIPE_P_23_20.jpg,107,0.800992,3784,743,4128,1110
VAIPE_P_28_0.jpg,10,0.984376,2475,688,3171,1285
VAIPE_P_28_0.jpg,29,0.9835940000000001,1271,990,1688,1330
VAIPE_P_28_0.jpg,10,0.981446,1766,1843,2425,2410
VAIPE_P_28_0.jpg,99,0.9596680000000001,2015,1514,2746,1877
VAIPE_P_28_0.jpg,107,0.804876,3197,851,4128,2262
VAIPE_P_28_0.jpg,107,0.8034600000000001,3197,851,4128,2262
VAIPE_P_28_0.jpg,90,0.8029080000000001,2022,1513,2737,1880
VAIPE_P_28_0.jpg,89,0.8027160000000001,2023,1499,2746,1888
VAIPE_P_28_0.jpg,10,0.8026920000000001,3266,871,4128,2199
VAIPE_P_28_0.jpg,107,0.8012680000000001,1274,984,1682,1331
VAIPE_P_28_0.jpg,107,0.80084,3234,851,4128,2236
VAIPE_P_28_0.jpg,107,0.800798,3231,853,4128,2264
VAIPE_P_28_0.jpg,107,0.8004420000000001,3197,851,4128,2262
VAIPE_P_28_0.jpg,91,0.800412,2023,1499,2746,1888
VAIPE_P_28_0.jpg,107,0.800366,2023,1499,2746,1888
VAIPE_P_28_0.jpg,107,0.800338,3197,851,4128,2262
VAIPE_P_28_0.jpg,107,0.8002520000000001,3229,881,4128,2275
VAIPE_P_28_0.jpg,107,0.8002440000000001,3266,871,4128,2199
VAIPE_P_32_17.jpg,107,0.9735360000000001,2110,1096,2631,1749
VAIPE_P_32_17.jpg,107,0.8023020000000001,364,2845,568,3024
VAIPE_P_32_17.jpg,25,0.8011900000000001,2108,1098,2633,1751
VAIPE_P_32_17.jpg,107,0.8009360000000001,353,2845,568,3024
VAIPE_P_32_17.jpg,107,0.8003060000000001,353,2845,568,3024
VAIPE_P_32_18.jpg,107,0.9686520000000001,2722,1080,3364,2083
VAIPE_P_32_18.jpg,25,0.8012480000000001,2726,1080,3364,2085
VAIPE_P_32_18.jpg,107,0.80028,2719,1067,3362,2071
VAIPE_P_32_24.jpg,107,0.9311520000000001,2144,1198,2430,1700
VAIPE_P_32_24.jpg,25,0.8056580000000001,2148,1198,2426,1689
VAIPE_P_32_24.jpg,107,0.8008820000000001,2610,0,3093,118
VAIPE_P_32_24.jpg,107,0.800232,2138,1193,2436,1705
VAIPE_P_32_24.jpg,107,0.800232,2610,0,3093,118
VAIPE_P_32_24.jpg,107,0.8002060000000001,2148,1198,2426,1689
VAIPE_P_36_19.jpg,4,0.970118,1071,951,1680,1573
VAIPE_P_36_19.jpg,107,0.801724,1082,963,1665,1568
VAIPE_P_36_19.jpg,107,0.8013720000000001,1082,975,1659,1557
VAIPE_P_36_19.jpg,107,0.800892,1080,962,1666,1567
VAIPE_P_36_19.jpg,107,0.8008740000000001,1086,965,1672,1566
VAIPE_P_36_19.jpg,107,0.800582,1086,965,1672,1566
VAIPE_P_36_19.jpg,107,0.800362,1082,975,1659,1557
VAIPE_P_36_19.jpg,107,0.8003260000000001,1082,963,1665,1568
VAIPE_P_36_19.jpg,107,0.8002980000000001,1082,963,1665,1568
VAIPE_P_36_19.jpg,107,0.800246,1069,959,1674,1574
VAIPE_P_36_2.jpg,4,0.9667960000000001,1932,1646,2596,2325
VAIPE_P_36_2.jpg,107,0.803338,1938,1672,2589,2318
VAIPE_P_36_2.jpg,107,0.801856,1951,1648,2589,2323
VAIPE_P_36_2.jpg,107,0.801354,1938,1672,2589,2318
VAIPE_P_36_2.jpg,107,0.800992,1938,1672,2589,2318
VAIPE_P_36_2.jpg,107,0.800768,1941,1667,2585,2325
VAIPE_P_36_2.jpg,107,0.80057,1932,1646,2596,2325
VAIPE_P_36_2.jpg,107,0.8004600000000001,1951,1648,2589,2323
VAIPE_P_36_2.jpg,107,0.8002440000000001,1934,1661,2594,2320
VAIPE_P_36_2.jpg,107,0.800242,1951,1648,2589,2323
VAIPE_P_36_2.jpg,107,0.8002060000000001,1934,1661,2594,2320
VAIPE_P_36_3.jpg,4,0.967968,1537,1264,2152,1879
